super_catalog_id,vendor_id,max_price,min_price
7795368547511,1156,519.35,509.01493500000004
7501300420244,1156,153.13,150.082713
7501390914357,1156,431.2,422.61911999999995
7501390914371,1156,830.2,813.67902
7501165003040,1156,127.31,103.57236153
7501174600124,1156,50.86,49.847885999999995
7501165010789,1156,142.46,139.625046
7501089808844,1156,1095.95,795.6647820000001
7501089809957,1156,1249.3,1138.239135
7501089808936,1156,580.75,453.7863
7501089808943,1156,1050.36,784.08
7501300421586,1156,901.88,599.880006
7501070903510,1156,211.98,116.6319
7501070900120,1156,238.89,197.068707
7501089803351,1156,342.46,335.645046
7501565606032,1156,23.1,22.64031
7501565606100,1156,20.93,20.513493
7501088505003,1156,64.86,61.64829
7501088505157,1156,179.89,176.31018899999998
7501088505355,1156,75.14,73.644714
7501088505256,1156,148.07,145.123407
7501088505706,1156,86.67,84.945267
7501088505607,1156,76.99,75.45789899999998
7501300420541,1156,104.38,89.1891
7501300420558,1156,79.38,77.800338
7501300420565,1156,90.0,88.20899999999999
7501165001718,1156,345.17,325.02154607999995
7501165001725,1156,413.38,405.153738
7501165006386,1156,383.45,375.819345
3664798055610,1156,208.25,177.35889600000002
7501165006171,1156,439.82,431.06758199999996
7501300420985,1156,433.75,425.118375
7501300421487,1156,255.0,249.9255
7501300421470,1156,368.75,361.411875
7501300421494,1156,146.88,143.957088
7501300420992,1156,684.38,670.760838
7501300409584,1156,327.5,273.4479
7501300421685,1156,200.0,196.02
7501300421692,1156,259.38,254.21833800000002
7501300408402,1156,266.88,261.569088
7501300408136,1156,480.63,437.144202
7501300408105,1156,346.25,339.359625
4607009581187,1156,310.1,303.92901
4607009581071,1156,310.1,303.92901
7501088508929,1156,125.12,122.63011200000001
7501088536410,1156,152.44,149.406444
7501088508912,1156,139.77,136.988577
7501070900168,1156,324.99,249.42800124
7501089802019,1156,238.7,165.6369
7501089802026,1156,392.95,269.5275
7501089802033,1156,417.35,284.22900000000004
7501089803245,1156,515.69,352.83599999999996
7501089802057,1156,409.65,289.1295
7501089802064,1156,529.53,477.063675
7501088509773,1156,130.55,127.95205500000002
7501088509766,1156,96.69,94.765869
7501088509810,1156,111.17,108.957717
7501089801524,1156,384.02,376.378002
7501089800954,1156,798.36,782.472636
7501300450678,1156,406.25,398.165625
7501124184407,1156,424.99,416.532699
7501033960550,1156,759.06,743.954706
7501033960543,1156,347.76,340.83957599999997
3594450400093,1156,385.58,377.906958
3594450400215,1156,1071.25,1049.9321249999998
4039658000373,1156,329.6,323.04096000000004
5016003770500,1156,132.0,129.3732
5016003659409,1156,39.83,39.037383
7501088507601,1156,527.36,516.865536
7501088507502,1156,396.8,244.04489999999998
7501089800046,1156,223.34,203.478561
7501089800053,1156,434.89,396.215226
7501089800060,1156,576.26,391.05989999999997
7501089800015,1156,382.16,271.4877
7501089800664,1156,873.67,634.281516
7501089801371,1156,494.62,347.9355
7501089801265,1156,497.02,338.65316892000004
7501089800077,1156,313.38,215.622
7501089800039,1156,422.0,303.83099999999996
7501089800978,1156,548.18,391.05989999999997
7501390910090,1156,552.3,541.30923
7501089804099,1156,430.03,312.201054
8436024612219,1156,339.1,332.35191
7503007315038,1156,531.44,520.8643440000001
7707670343927,1156,297.38,291.462138
7501088505928,1156,361.1,353.91411000000005
7506400900672,1156,1173.12,1149.7749119999999
7501300450203,1156,272.5,267.07725
7501300450210,1156,329.38,302.419656
7501300450227,1156,184.38,180.710838
756058896279,1156,188.73,184.97427299999998
7501300421500,1156,306.25,300.155625
7501300421517,1156,542.5,531.70425
7501088504075,1156,404.24,396.195624
7501088504174,1156,448.91,439.976691
7501088525018,1156,226.3,221.79663
7703333007700,1156,306.68,300.577068
8430308133841,1156,442.0,433.20419999999996
7501101649646,1156,565.44,554.1877440000001
7501101649660,1156,621.86,609.4849859999999
7501101611049,1156,1054.0,1033.0254
7501101611087,1156,1070.12,1048.824612
7501101600784,1156,1013.7,993.52737
7501101600791,1156,1013.7,993.52737
7501298215891,1156,749.23,718.0192998
7501298215907,1156,995.58,858.68991648
7350012552879,1156,388.08,380.35720799999996
7350012552022,1156,317.12,310.809312
7350012553401,1156,487.6,477.89676000000003
7350012552138,1156,390.64,382.86626399999994
7501390910182,1156,333.2,326.56932
7501390914067,1156,573.3,561.8913299999999
7501390914050,1156,898.1,878.1084417599999
8436024613766,1156,324.57,318.111057
8436024612899,1156,345.85,338.967585
8436024613759,1156,525.39,514.9347389999999
8436024612677,1156,381.73,374.133573
7501033921599,1156,718.08,703.790208
7501033921582,1156,522.72,512.317872
7501033923173,1156,1247.6,1019.4216119999999
7501033923166,1156,955.6,721.5594209999999
7501033952791,1156,638.88,507.98543796000007
7501033952869,1156,1174.16,474.70163399999996
7501089802071,1156,414.56,293.0499
5413787997985,1156,1732.48,1698.0036479999999
5413787997978,1156,1732.48,1698.0036479999999
7501124103354,1156,366.93,288.845271
7501124103392,1156,214.03,209.770803
7501124109509,1156,212.58,107.811
7501124110086,1156,217.79,132.3135
7501124109684,1156,313.66,279.32849999999996
7501124109431,1156,189.78,158.21754299999998
3664798053647,1156,251.89,246.877389
7501165011649,1156,187.13,183.406113
7501165011632,1156,378.01,370.487601
7501165011588,1156,325.89,148.04920152000003
7501165011601,1156,496.66,396.9405
3664798054859,1156,115.35,113.054535
3664798054866,1156,212.08,203.06691899999998
7501165011656,1156,138.43,123.933645
7501124183240,1156,394.67,386.816067
7501101640049,1156,487.32,477.622332
7501285600426,1156,535.92,525.255192
7501285600419,1156,561.36,550.188936
7501300450500,1156,144.38,136.97563968
7501300450517,1156,144.38,141.506838
7501300450432,1156,252.5,247.47525
7501300450449,1156,236.25,231.548625
7501124103484,1156,439.64,423.246384
7501124100704,1156,303.93,155.8359
7501124100759,1156,446.59,357.46912872
7501124103217,1156,320.68,284.22900000000004
7501124184735,1156,451.25,442.270125
7501298216812,1156,1054.06,1033.084206
7501298213040,1156,624.7,562.7734200000001
7501300420831,1156,1430.63,1402.1604630000002
7501300409669,1156,467.5,227.38320000000002
7501300409652,1156,324.38,317.92483799999997
7501300409645,1156,476.88,467.390088
7501300420053,1156,953.75,934.770375
7501300420046,1156,661.25,648.091125
7501300409034,1156,615.0,293.0499
7501300407207,1156,822.5,489.06989999999996
7501300407184,1156,605.0,592.9605
7501300409010,1156,452.5,269.5275
7501086301393,1156,1377.81,1000.48608
7501086301652,1156,4194.84,4111.362684
7501390912551,1156,342.55,335.733255
7501082212143,1156,448.45,364.5972
7501082242720,1156,1444.98,1416.224898
7501082242409,1156,2555.0,2504.1555
7501082212136,1156,1535.82,1505.2571819999998
7501082242058,1156,2796.09,2740.4478090000002
7501390910205,1156,378.0,370.47779999999995
7501070903473,1156,362.7,323.433
7501300407399,1156,493.75,386.39462399999996
8436024617733,1156,755.5,740.46555
7501300420916,1156,448.75,289.1295
7501300409911,1156,577.5,566.00775
7501124184315,1156,555.95,544.886595
7501124184322,1156,787.97,772.289397
7501300421173,1156,773.13,757.7447129999999
7501390914555,1156,277.2,271.68372
7501298205021,1156,487.39,455.77825523999996
7501298204994,1156,969.54,648.0421200000001
7501298204987,1156,605.83,452.85638112
7501298205038,1156,704.43,411.642
7501298222509,1156,882.74,761.73372
7501300450135,1156,336.25,215.622
7501300450142,1156,685.0,420.65891999999997
5016003788802,1156,335.0,328.33349999999996
5016003770302,1156,268.0,262.66679999999997
5016003770609,1156,200.0,196.02
5016003195303,1156,225.69,221.198769
7501033955556,1156,770.32,371.4579
7501033954412,1156,1315.44,417.5226
7501033961809,1156,1191.44,1167.7303439999998
7501033962813,1156,1191.44,1167.7303439999998
7501033959929,1156,818.32,802.035432
7501033959936,1156,1426.96,1398.563496
7501033959912,1156,715.6,701.35956
7501300408167,1156,363.75,356.511375
7501300408181,1156,666.88,193.27571999999998
7501300408143,1156,280.0,274.428
7501300408174,1156,671.25,343.035
7501300408150,1156,510.0,450.73034820000004
7501300420404,1156,421.88,259.72650000000004
7501300420411,1156,766.25,597.861
8436024611700,1156,453.13,384.19919999999996
8436024611694,1156,240.18,214.05384
7501089802989,1156,495.9,478.53931356
7501089803030,1156,208.9,151.91549999999998
7501089802439,1156,348.68,341.741268
7502216806870,1156,402.5,394.49025
7502216806887,1156,781.25,765.703125
7502216806894,1156,1106.25,1084.235625
5391189230834,1156,756.24,741.190824
5391189200851,1156,670.09,656.7552089999999
7501033957499,1156,366.24,317.49516216
7501033957505,1156,692.4,458.177148
7501033957949,1156,940.0,636.1272403199999
7501033957956,1156,1320.24,833.085
7502216934474,1156,949.84,689.578758
7501124103323,1156,415.58,362.637
7501082243376,1156,1998.2,966.3786
7501082212297,1156,2078.2,983.68246152
7501300421197,1156,359.38,352.228338
7501298204970,1156,352.37,276.3882
7501298219608,1156,306.12,87.2289
7501298219509,1156,366.52,332.76394404
7501298217130,1156,465.03,245.025
7501298206455,1156,276.63,227.38320000000002
7501298213569,1156,417.04,353.53539936
7501298213989,1156,498.39,450.06192
7501298214207,1156,739.78,671.64449616
7501086310418,1156,238.75,233.998875
7501300421548,1156,144.38,141.506838
7501086310401,1156,238.75,125.06076
7501300421555,1156,144.38,114.80891399999999
7501300421128,1156,252.5,199.82278799999997
7501300421562,1156,144.38,141.506838
7501300421135,1156,236.25,193.27571999999998
7501300421579,1156,144.38,141.506838
7501300408754,1156,401.25,284.22900000000004
7501300408747,1156,204.38,200.312838
7501300708762,1156,181.88,154.47277692
7501300708779,1156,255.63,221.06194703999998
7501298212371,1156,264.54,259.27565400000003
7501298214108,1156,294.64,288.776664
7501298216331,1156,1059.35,1026.635148
7501298216201,1156,741.34,534.3505200000001
7501298214375,1156,805.17,587.0799
7501298216409,1156,924.68,738.9954
7501298216508,1156,659.49,439.0848
7501033920325,1156,588.64,576.926064
7501033920332,1156,1087.36,401.84099999999995
7501033953507,1156,593.6,488.69746200000003
7501300450265,1156,104.38,102.302838
7501300450166,1156,90.0,69.47693676
7501300450357,1156,107.5,105.36075
7501300450340,1156,79.38,77.800338
7501390914074,1156,585.0,573.3584999999999
7703281020264,1156,333.2,326.56932
7703281020400,1156,591.6,579.8271599999999
7501390913794,1156,329.7,323.13897
7501070903411,1156,711.17,610.621902
7501070903749,1156,731.22,716.668722
3594452600958,1156,628.69,616.179069
7501033957567,1156,458.8,235.224
7501033957574,1156,919.28,900.986328
7501033961939,1156,483.36,473.74113600000004
7501033961946,1156,621.6,609.23016
7501033953019,1156,417.28,408.97612799999996
7501033953002,1156,366.32,359.03023199999996
7501285600082,1156,666.16,652.903416
7501285600075,1156,775.04,759.6167039999999
7501124723170,1156,455.7,446.63156999999995
7501124723217,1156,446.6,437.71266
4260095681737,1156,691.4,677.64114
4260095681720,1156,236.01,231.313401
7501300420466,1156,291.25,147.79908
7501300408082,1156,220.0,162.59035716
7501300408969,1156,279.38,273.820338
7501300420473,1156,547.5,341.0748
7501300408099,1156,286.88,281.171088
7501300408976,1156,466.25,456.97162499999996
7501300408310,1156,309.38,303.223338
7501300408327,1156,485.0,329.70564
7501300408358,1156,524.38,513.944838
7501300420763,1156,222.5,218.07225
7501300420787,1156,286.88,203.429556
7501300420770,1156,321.88,315.474588
7501300420794,1156,505.0,274.947453
7506400900740,1156,315.81,309.525381
7501390913343,1156,554.45,543.4164450000001
7501390915019,1156,704.9,690.87249
7501300421524,1156,96.88,94.95208799999999
7501300407016,1156,95.0,93.1095
7501300421531,1156,147.5,144.56475
7501300407030,1156,278.13,140.507136
7501300407023,1156,119.38,110.06522999999999
7501300420824,1156,143.13,140.281713
7501101627507,1156,434.0,243.06480000000002
7501101601279,1156,474.3,250.9056
7501089808226,1156,341.17,334.380717
7501089808806,1156,385.13,350.88560099999995
7501300409881,1156,243.13,147.79908
7501300409713,1156,353.13,238.09569299999998
7501300409706,1156,238.75,233.998875
7501300408556,1156,572.5,338.1345
7501300420220,1156,468.13,458.814213
7501300420237,1156,485.0,475.3485
7501101600739,1156,646.66,633.791466
7501101698453,1156,659.68,646.5523679999999
7501070903572,1156,451.42,442.436742
7501070903619,1156,388.86,381.121686
7501124182854,1156,448.74,439.81007400000004
7501390913244,1156,290.5,284.71905
7501390913282,1156,290.5,284.71905
7501033957598,1156,746.24,731.389824
7501033957512,1156,528.32,517.8064320000001
7501033957529,1156,968.4,949.12884
7501033957536,1156,393.28,385.45372799999996
7501300420251,1156,294.38,288.521838
7501300420442,1156,423.13,414.709713
4019338606071,1156,630.28,617.7374279999999
7501033953057,1156,369.76,362.401776
7501033953064,1156,608.0,595.9008
3594455600153,1156,762.13,746.963613
3594456400103,1156,626.36,613.895436
3594456400653,1156,827.08,810.621108
3594450170064,1156,895.84,699.73769052
7501300420190,1156,538.75,528.028875
7501300407962,1156,731.88,630.576738
7501165010826,1156,424.34,390.48908976
3664798044591,1156,296.32,288.19683684
7501328980119,1156,398.62,374.10416999999995
3664798044959,1156,226.35,221.845635
7501089810816,1156,283.34,277.701534
7501089810809,1156,330.56,323.981856
7501033921759,1156,555.52,322.11104112
7501033920356,1156,1173.28,1149.931728
7501033959493,1156,682.56,668.977056
7501033952784,1156,1231.2,436.1445
7501033954528,1156,2256.8,2211.8896799999998
7501033921292,1156,812.16,489.06989999999996
4607009583921,1156,325.5,319.02255
5065013358185,1156,428.78,420.24727799999994
7501298234007,1156,444.4,318.33648
7501089809490,1156,146.9,106.8309
7501089809506,1156,207.5,151.91549999999998
7501089809445,1156,228.18,161.7165
7501089809315,1156,287.41,207.78119999999998
7501089809513,1156,164.53,145.388034
7501089801425,1156,59.11,53.856495
7501089801494,1156,86.19,78.52561200000001
7501300421159,1156,336.25,329.558625
7501300421142,1156,685.0,671.3684999999999
7501300420015,1156,451.25,328.33349999999996
7501300420008,1156,560.63,549.4734629999999
7501101600722,1156,643.56,630.7531559999999
7501101600715,1156,460.66,451.492866
7501298234601,1156,384.87,290.1096
7501298209067,1156,525.93,473.25265416
7501298217901,1156,715.31,604.7369895599999
7501298234809,1156,144.18,122.5125
7501298234908,1156,215.02,161.7165
7501298234700,1156,293.13,232.077879
7501298214399,1156,363.47,312.6519
7501298210766,1156,600.75,473.00253263999997
7501298214429,1156,430.33,421.09094808000003
7501082224214,1156,1794.9,1759.18149
7501124183721,1156,638.61,340.34952599999997
7501124183738,1156,1128.35,636.653358
7501300421968,1156,313.75,307.506375
7501300421982,1156,313.75,307.506375
7501300421975,1156,816.25,800.006625
7501300421999,1156,816.25,800.006625
7501300420633,1156,468.13,458.814213
7501300420640,1156,894.38,876.581838
7501300421098,1156,695.0,420.65891999999997
7501089805065,1156,51.19,50.171319
7501300407047,1156,198.13,116.6319
7501300407054,1156,121.88,119.45458799999999
7501300407061,1156,160.0,116.6319
7501300420206,1156,103.75,101.68537500000001
7501088509841,1156,40.15,39.351015
7501033962820,1156,820.8,804.46608
7501033962837,1156,820.8,804.46608
7501033920363,1156,436.32,427.637232
7501390910656,1156,388.5,344.66745455999995
7501300407276,1156,251.88,246.86758799999998
7501092772415,1156,363.13,355.903713
7501092743033,1156,486.81,477.122481
7501088504136,1156,250.23,245.25042299999998
7501088504150,1156,222.51,218.08205099999998
7501086311057,1156,568.15,550.5060963599999
7501124183899,1156,420.71,412.33787099999995
7501124184667,1156,238.76,234.008676
7501390915347,1156,346.12,339.232212
7501390915323,1156,293.76,287.914176
7501390914913,1156,420.0,411.642
7501390914906,1156,692.3,678.5232299999999
7501088505560,1156,374.4,366.9494399999999
7501088505577,1156,713.6,699.39936
7501088505584,1156,1010.56,990.449856
7501070903237,1156,295.28,289.40392799999995
7501070900441,1156,349.5,301.900203
7501101600425,1156,115.94,113.63279399999999
75024659,1156,53.94,37.2438
7501101633348,1156,290.16,201.9006
75016951,1156,163.68,118.59209999999999
7501300450012,1156,321.25,314.857125
7501300450326,1156,423.75,293.0499
7501300450005,1156,200.0,141.1344
7501300450388,1156,344.38,337.526838
7501300450029,1156,185.63,181.935963
7501089804570,1156,575.1,563.65551
7501300408228,1156,253.23,248.190723
7501300408266,1156,542.03,531.243603
7501088507854,1156,258.47,253.32644700000003
7501088507861,1156,270.42,265.038642
7501088507878,1156,292.17,286.355817
7501089803337,1156,349.59,342.633159
7501089803320,1156,175.36,171.870336
7501565609521,1156,12.37,8.774289727335
7501565605912,1156,20.82,20.405682
7501088505737,1156,133.13,126.28862928
7501088505720,1156,196.6,192.68766
7501165010819,1156,1167.47,1144.237347
7501165007956,1156,879.61,862.105761
7501298222424,1156,827.67,615.51495324
7501088509902,1156,398.64,390.707064
7705849004143,1156,545.36,534.507336
7705849004013,1156,545.36,534.507336
7705849004020,1156,545.36,534.507336
7501101615856,1156,654.72,641.6910720000001
7501101654985,1156,859.94,842.827194
7501101611186,1156,979.6,960.10596
7501101611209,1156,1251.16,1226.261916
7501101612084,1156,685.72,672.074172
7501101649035,1156,687.58,673.897158
7501101649097,1156,861.18,844.042518
7501101611148,1156,999.44,979.551144
7501101611162,1156,1231.32,1206.8167319999998
7501101615016,1156,745.24,730.409724
7501089802200,1156,116.61,106.233039
7501089802217,1156,197.29,179.75034
7501089802095,1156,704.68,642.0341070000001
7501086312825,1156,244.71,239.840271
7501009072560,1156,454.84,445.78868399999993
7501298224213,1156,764.19,748.9826190000001
7501009072416,1156,320.97,314.58269700000005
7501009072423,1156,489.08,479.34730799999994
7501298244907,1156,638.23,409.28976000000006
7501298244808,1156,572.48,332.2539
7501088531002,1156,76.67,75.144267
7501088509926,1156,105.78,93.1095
7501088509919,1156,106.1,93.59955000000001
7501088513824,1156,234.88,230.205888
7501088513848,1156,159.11,155.943711
7501088513817,1156,197.0,193.0797
7501390910953,1156,299.65,293.68696499999993
7501390910960,1156,299.65,293.68696499999993
7501089810571,1156,214.78,210.505878
7501089810014,1156,81.0,79.3881
7501089810588,1156,48.1,47.14281
7501089810038,1156,122.0,117.788418
7501089810021,1156,70.1,68.70500999999999
7501089810427,1156,92.22,90.384822
7501089810595,1156,95.68,93.775968
8436024617443,1156,420.0,411.642
8436024617450,1156,966.0,845.2382399999999
7501165010673,1156,141.48,138.66454799999997
7501165010727,1156,142.27,139.438827
7501165010680,1156,119.01,116.641701
7501328979502,1156,119.89,101.17415483999999
7501328979496,1156,123.47,102.31107084
3664798070354,1156,121.6,115.445979
7501082208702,1156,993.88,974.1017879999999
7501082208740,1156,653.39,640.387539
7501082242447,1156,371.65,364.254165
7501082242430,1156,456.23,447.151023
7501082242577,1156,495.37,485.512137
7501082208764,1156,1286.54,489.06989999999996
7501082242584,1156,334.16,327.510216
7501298224824,1156,436.5,427.81365
7501298224756,1156,455.02,445.96510199999994
7501298224817,1156,459.48,450.336348
3664798067637,1156,87.2,85.46472
7501165008892,1156,109.24,107.066124
3594455800232,1156,534.59,523.951659
3594455800515,1156,695.81,681.9633809999999
3664898060675,1156,643.73,630.919773
7501300421364,1156,14.67,14.378067
7501300407993,1156,330.0,323.433
7501300408730,1156,330.0,313.220358
7501300450531,1156,236.25,231.548625
5000456054317,1156,238.55,233.802855
5056227208250,1156,129.84,127.25618399999999
7501124180782,1156,458.96,449.82669599999997
7501300421272,1156,61.88,60.648588000000004
7501300421302,1156,543.75,532.929375
7501300421319,1156,894.38,807.6024
7501300421289,1156,194.38,190.51183799999998
7501300421296,1156,340.0,333.23400000000004
7501300421852,1156,61.88,60.648588000000004
7501109921539,1156,1704.81,1670.8842809999999
7501109921553,1156,1704.81,1670.8842809999999
7501109929368,1156,1704.81,1670.8842809999999
7501109929351,1156,1704.81,1670.8842809999999
3582186006900,1156,267.83,262.500183
3582186000731,1156,267.83,262.500183
3665585004682,1156,267.83,262.500183
7501559601159,1156,615.47,528.66594
7501559614135,1156,1394.13,1075.78402668
7501033954580,1156,947.52,928.664352
7501089809568,1156,523.71,362.637
7501089809575,1156,449.97,426.32076168000003
7501089802965,1156,333.01,9.421332321752999
7501089803054,1156,1138.85,642.16152
7501089803047,1156,585.67,406.74150000000003
7501089802958,1156,195.5,143.09459999999999
7501390911028,1156,730.1,715.57101
7501390911035,1156,425.6,381.75875099999996
7501390911011,1156,275.1,19.117167562349998
7501390910991,1156,501.9,491.91218999999995
7501390913374,1156,334.6,327.94146
7501390911004,1156,619.5,607.1719499999999
7501390911042,1156,275.8,270.31158000000005
7501390912513,1156,439.4,430.65594
7501390913121,1156,338.0,331.2738
7501390912520,1156,345.15,338.28151499999996
7501390912988,1156,468.65,459.32386499999996
7506334400064,1156,534.3,523.66743
7506334400026,1156,325.0,318.53249999999997
7501089809469,1156,120.29,87.2289
7501089809179,1156,119.13,94.08959999999999
7501089809452,1156,165.23,150.54335999999998
7501089803177,1156,308.15,297.597564
7501089803184,1156,474.49,416.87298971999996
7501089803160,1156,159.87,154.395153
7501300450258,1156,212.5,208.27125
7501300450272,1156,334.38,185.36278463999997
